pedido,contem_dados_pessoais
"Gostaria de alterar meu email cadastrado. Nome: Fabio Cavalcanti Freitas, CPF: 565.417.293-01. Novo email: fabio@hotmail.com.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Bianca Monteiro Campos, CPF: 994.702.671-09, RG 47.726.821-7.",1
Gostaria de obter o relatório de execução orçamentária da Departamento de Trânsito referente ao 2025.,0
Peço acesso aos indicadores de desempenho da Secretaria de Saúde do DF.,0
Gostaria de obter a folha de pagamento consolidada da Secretaria de Obras do DF referente a janeiro de 2024.,0
"Meu nome é Valentina Torres Vieira, CNH 95575175741, CPF 185.610.789-28. Solicito informações sobre multas de trânsito.",1
"Solicito correção de dados cadastrais. Nome: Francisca Correia Cardoso, CPF: 588.926.539-38. Dados incorretos no sistema.",1
"Dados pessoais: Nome: Heitor Santos Araújo, RG: 90.342.958-X, CPF: 342.021.911-37. Solicito informações sobre minha aposentadoria.",1
"Peço a anonimização dos meus dados. Dados: Nome Davi Vieira Teixeira, CPF 502.199.762-95, Email davi@bol.com.br.",1
Solicito informações sobre o atendimento na Defensoria Pública do DF no ano de 2025.,0
"Peço a anonimização dos meus dados. Dados: Nome Pedro Rodrigues Reis, CPF 936.820.329-67, Email pedro@yahoo.com.br.",1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Ciência e Tecnologia.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Esporte e Lazer em 2021.,0
"Gostaria de alterar meu email cadastrado. Nome: Helena Costa Batista, CPF: 091.450.299-97. Novo email: helena@yahoo.com.br.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 048.200.176-32, Nome: Rafael Moraes Costa.",1
Peço acesso às informações sobre a dotação orçamentária do programa Mais Médicos no ano de 2022.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Agricultura em 2024.,0
Peço acesso aos indicadores de desempenho da Secretaria de Cultura.,0
Gostaria de obter fotos atualizadas das obras em execução pela Defensoria Pública do DF.,0
"Sou Davi Machado Batista, portador do RG 56.369.567-6 e CPF 294.488.829-39. Gostaria de obter cópia do meu processo.",1
"Sou Marcos Ferreira Batista, portador do PIS 417.07713.49-0 e CPF 016.456.680-53. Peço informações sobre meu PIS.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Carlos Monteiro Moreira, CPF: 377.437.264-01, RG 57.852.932-6.",1
Meu nome é Arthur Ribeiro Freitas e meu CPF é 443.758.379-50. Solicito informações sobre meu processo administrativo nº 13668/2019.,1
"Solicito informações sobre o processo do meu pai Noah Mendes Ferreira, CPF 228.802.572-71, RG 86.576.103-4.",1
Solicito informações sobre as despesas com diárias da Companhia de Saneamento Ambiental no ano de 2021.,0
"Meu nome é Samuel Pereira Gomes, PIS/PASEP 755.50947.61-2, CPF 696.634.336-63. Solicito informações sobre meu FGTS.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Théo Martins Araújo, CPF: 075.020.741-80, RG 12.369.819-9.",1
Meu nome é Marcos Rodrigues Ferreira e meu CPF é 186.341.912-81. Solicito informações sobre meu processo administrativo nº 37028/2023.,1
"Solicito a exclusão dos meus dados pessoais. Nome: Eduardo Barbosa Carvalho, CPF: 390.867.557-04, RG 74.269.796-1.",1
Gostaria de obter dados sobre finanças públicas no Distrito Federal.,0
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Habitação no ano de 2026.,0
Gostaria de obter fotos atualizadas das obras em execução pela Procuradoria-Geral do DF.,0
"Sou Carlos Machado Silva, portador da CNH nº 81187531156 e CPF 096.249.004-00. Peço informações sobre meu cadastro no DETRAN.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Assistência Social com valores superiores a R$ 100.000,00.",0
Gostaria de obter o relatório de gestão da Secretaria de Obras do DF de 2019.,0
Solicito cópia do contrato nº 81750/2019 firmado entre a Defensoria Pública do DF e a empresa Engenharia Brasília.,0
"Meu nome é Miguel Monteiro Cardoso, CNH 61801305832, CPF 666.497.732-04. Solicito informações sobre multas de trânsito.",1
"Gostaria de alterar meu email cadastrado. Nome: Samuel Machado Freitas, CPF: 663.724.380-97. Novo email: samuel@hotmail.com.",1
"Me chamo Marcos Cavalcanti Ferreira, portador do CPF 386.726.724-37 e RG 83.944.471-4. Endereço: Cj Comercial, nº 9967, Asa Sul, Brasília-DF - CEP 70033-469. Telefone: (91) 995395-9350. Gostaria de informações.",1
Meu nome é Théo Mendes Costa e meu CPF é 400.244.997-14. Solicito informações sobre meu processo administrativo nº 26858/2022.,1
Solicito informações sobre o resultado da licitação nº 52/2022 realizada pela Secretaria de Fazenda do DF.,0
Solicito informações sobre o atendimento na Secretaria de Esporte e Lazer no ano de 2022.,0
"Peço informações sobre o cadastro do meu dependente José Silva Cardoso, CPF 609.406.894-72, data nasc. 12/03/1961.",1
Nome: Gisele Costa Cardoso. Telefone: (21) 991948-1916. Email: gisele@uol.com.br. Solicito informações sobre meu cadastro.,1
"Solicito a exclusão dos meus dados pessoais. Nome: Gustavo Cavalcanti Mendes, CPF: 165.935.863-90, RG 55.576.425-8.",1
Gostaria de obter o número de beneficiários do programa Bolsa Família em 2025.,0
"Dados pessoais: Nome: Matheus Costa Batista, RG: 38.181.302-5, CPF: 343.457.746-75. Solicito informações sobre minha aposentadoria.",1
"Meu nome é Carlos Nascimento Santos, PIS/PASEP 404.28324.20-0, CPF 716.892.321-88. Solicito informações sobre meu FGTS.",1
"Gostaria de alterar meu email cadastrado. Nome: Arthur Torres Pinto, CPF: 589.815.220-22. Novo email: arthur@uol.com.br.",1
Gostaria de obter o número de beneficiários do programa Programa de Emprego em 2026.,0
"Sou Matheus Reis Moreira, portador do PIS 500.31352.89-5 e CPF 588.816.704-53. Peço informações sobre meu PIS.",1
Solicito informações sobre o resultado da licitação nº 78/2022 realizada pela Secretaria de Meio Ambiente.,0
Gostaria de obter a ata de julgamento da licitação nº 78/2019 da Companhia de Saneamento Ambiental.,0
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Saúde do DF, por cargo e função.",0
Solicito dados estatísticos sobre o programa Programa de Transporte Escolar no Distrito Federal.,0
"Gostaria de alterar meu email cadastrado. Nome: Vanessa Ramos Costa, CPF: 485.396.831-80. Novo email: vanessa@yahoo.com.br.",1
Gostaria de obter dados sobre contratos no Distrito Federal.,0
"Peço a anonimização dos meus dados. Dados: Nome Mateus Ferreira Correia, CPF 298.560.861-91, Email mateus@uol.com.br.",1
Solicito dados estatísticos sobre o programa Cadastro Único no Distrito Federal.,0
Solicito informações sobre as despesas com diárias da Procuradoria-Geral do DF no ano de 2023.,0
Nome: Lúcia Andrade Correia. Telefone: (71) 992079-1783. Email: lucia@gmail.com. Solicito informações sobre meu cadastro.,1
"Peço atualização do meu endereço. Nome: Lorena Lima Campos, CPF: 636.653.489-60. Novo endereço: Quadra da Paz, nº 4668, Lago Norte, Brasília-DF - CEP 71851-398.",1
"Sou Luiz Almeida Teixeira, portador do CPF 844.519.358-90. Gostaria de saber o andamento do meu requerimento.",1
"Sou Eliane Torres Martins, portador da CNH nº 98904470082 e CPF 074.631.527-90. Peço informações sobre meu cadastro no DETRAN.",1
Solicito informações sobre o resultado da licitação nº 90/2020 realizada pela Secretaria de Ciência e Tecnologia.,0
"Gostaria de obter informações sobre o benefício da minha mãe Rafael Monteiro Araújo, CPF 998.119.441-72.",1
"Gostaria de obter informações sobre o benefício da minha mãe Ricardo Correia Martins, CPF 342.178.310-13.",1
Peço acesso à relação de servidores que receberam gratificação no mês de outubro de 2022.,0
"Sou Ana Teixeira Oliveira, portador do PIS 669.75898.42-2 e CPF 671.840.402-01. Peço informações sobre meu PIS.",1
Gostaria de obter dados sobre cultura no Distrito Federal.,0
"Me chamo Lorenzo Fernandes Pereira, CPF 484.966.270-63 e RG 16.705.571-4. Peço informações sobre meu benefício.",1
Nome: Lorena Andrade Almeida. CPF: 759.631.364-74. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Cultura.,1
Solicito informações sobre as despesas com diárias da Defensoria Pública do DF no ano de 2022.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Miguel Almeida Batista, CPF: 470.341.424-40, RG 79.939.561-9.",1
Nome: Théo Almeida Moreira. Telefone: (61) 999522-2427. Email: theo@yahoo.com.br. Solicito informações sobre meu cadastro.,1
Gostaria de obter o relatório de gestão da Secretaria de Esporte e Lazer de 2020.,0
"Gostaria de obter informações sobre todos os contratos ativos da Controladoria-Geral do DF com valores superiores a R$ 100.000,00.",0
Gostaria de obter o número de beneficiários do programa Programa de Alfabetização em 2021.,0
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Obras do DF com valores superiores a R$ 100.000,00.",0
Solicito informações sobre o resultado da licitação nº 1/2025 realizada pela Secretaria de Meio Ambiente.,0
Peço acesso à relação de servidores que receberam gratificação no mês de junho de 2020.,0
Solicito informações sobre o atendimento na Secretaria de Fazenda do DF no ano de 2022.,0
"Solicito correção de dados cadastrais. Nome: Ana Ferreira Nunes, CPF: 594.750.374-38. Dados incorretos no sistema.",1
"Peço a anonimização dos meus dados. Dados: Nome Caleb Reis Araújo, CPF 194.823.225-17, Email caleb@outlook.com.",1
Gostaria de obter a ata de julgamento da licitação nº 39/2025 da Secretaria de Fazenda do DF.,0
Solicito cópia do contrato nº 27649/2018 firmado entre a Defensoria Pública do DF e a empresa Inovação Tecnológica.,0
Peço acesso aos relatórios de gestão do programa Bolsa Família.,0
"Me chamo Pedro Batista Martins, CPF 357.319.149-58, Título de Eleitor 953538268767. Solicito informações sobre minha zona eleitoral.",1
"Gostaria de obter informações sobre todos os contratos ativos da Departamento de Trânsito com valores superiores a R$ 100.000,00.",0
Nome: Guilherme Martins Lima. CPF: 642.072.406-67. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Transporte e Mobilidade.,1
"Sou Bruno Fernandes Carvalho, titular do CPF 563.300.458-28 e título de eleitor nº 569745631385. Gostaria de informações eleitorais.",1
Nome: Ana Ribeiro Batista. Telefone: (91) 998511-9366. Email: ana@yahoo.com.br. Solicito informações sobre meu cadastro.,1
"Solicito informações sobre o processo do meu pai Marcelo Ribeiro Oliveira, CPF 288.158.346-64, RG 57.683.094-X.",1
Meu nome é Vanessa Ferreira Santos e meu CPF é 854.940.006-80. Solicito informações sobre meu processo administrativo nº 37068/2019.,1
Solicito cópia do contrato nº 35995/2019 firmado entre a Instituto de Previdência do DF e a empresa Tecnologia Avançada.,0
Gostaria de obter dados sobre licitações no Distrito Federal.,0
Peço acesso aos termos de referência e edital da licitação nº 73/2022 da Departamento de Trânsito.,0
"Sou Fernando Fernandes Pereira, portador do RG 20.038.123-X e CPF 808.929.963-66. Gostaria de obter cópia do meu processo.",1
Peço acesso ao projeto executivo da obra Construção da Ciclovia.,0
Solicito informações sobre o atendimento na Secretaria de Agricultura no ano de 2020.,0
"Peço atualização do meu endereço. Nome: José Freitas Carvalho, CPF: 021.075.358-76. Novo endereço: Alameda Principal, nº 4069, Taguatinga, Brasília-DF - CEP 71425-789.",1
"Meu nome é Amanda Martins Reis, PIS/PASEP 088.98120.63-2, CPF 037.952.466-01. Solicito informações sobre meu FGTS.",1
Meu nome é Samuel Gomes Silva e meu CPF é 150.687.050-39. Solicito informações sobre meu processo administrativo nº 41221/2020.,1
"Dados pessoais: Nome: Ingrid Araújo Nascimento, RG: 94.646.432-0, CPF: 801.625.669-48. Solicito informações sobre minha aposentadoria.",1
Solicito cópia do contrato nº 98287/2025 firmado entre a Secretaria de Educação do DF e a empresa Serviços Integrados.,0
Peço acesso aos relatórios de gestão do programa Programa de Leite.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Companhia de Saneamento Ambiental em 2026.,0
Solicito dados estatísticos sobre o programa Mais Médicos no Distrito Federal.,0
"Me chamo Helena Carvalho Batista, CPF 167.671.216-06 e RG 29.632.592-5. Peço informações sobre meu benefício.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Educação do DF.,0
"Sou Arthur Ramos Almeida, portador do RG 97.702.183-4 e CPF 645.465.203-36. Gostaria de obter cópia do meu processo.",1
"Sou Luiz Barbosa Nascimento, portador do CPF 424.585.698-03. Gostaria de saber o andamento do meu requerimento.",1
"Sou Bruna Freitas Rodrigues, portador do RG 69.885.525-5 e CPF 579.530.083-78. Gostaria de obter cópia do meu processo.",1
Solicito informações sobre o resultado da licitação nº 8/2025 realizada pela Secretaria de Obras do DF.,0
Nome: Gabriel Machado Costa. Telefone: (71) 994685-5056. Email: gabriel@gmail.com. Solicito informações sobre meu cadastro.,1
"Dados pessoais: Nome: Lucas Barbosa Moreira, CPF: 655.254.425-15, RG: 27.045.261-2, Data Nasc: 14/07/1952. Endereço: Av. dos Ipês, nº 6153, Gama, Brasília-DF - CEP 73749-846. Contato: (81) 998586-3068 / lucas@uol.com.br.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Procuradoria-Geral do DF em 2021.,0
"Solicito informações detalhadas sobre o orçamento da Secretaria de Agricultura para o exercício de 2019, incluindo despesas com pessoal e custeio.",0
"Me chamo Paulo Vieira Moraes, portador do CPF 162.903.845-89 e RG 50.953.118-2. Endereço: Qd Minas Gerais, nº 6578, Sobradinho, Brasília-DF - CEP 72925-187. Telefone: (91) 993173-5939. Gostaria de informações.",1
"Dados pessoais: Nome: Eliane Gomes Oliveira, CPF: 961.650.442-80, RG: 62.947.845-X, Data Nasc: 23/09/1965. Endereço: Avenida Rio de Janeiro, nº 6010, Samambaia, Brasília-DF - CEP 72383-720. Contato: (61) 992528-6950 / eliane@gmail.com.",1
"Gostaria de obter informações sobre o benefício da minha mãe Paulo Mendes Oliveira, CPF 927.559.470-80.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Transporte e Mobilidade com valores superiores a R$ 100.000,00.",0
Sou Larissa Freitas Monteiro. Telefone para contato: (31) 999957-8144. Email: larissa@bol.com.br. Peço informações.,1
Peço acesso à relação de servidores que receberam gratificação no mês de agosto de 2024.,0
Solicito informações sobre o atendimento na Secretaria de Desenvolvimento Econômico no ano de 2024.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Educação do DF em 2026.,0
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Assistência Social, por cargo e função.",0
"Me chamo Melissa Alves Vieira, portador do CPF 909.744.651-19 e RG 22.914.843-4. Endereço: Rua das Acácias, nº 1421, Brazlândia, Brasília-DF - CEP 72237-206. Telefone: (71) 997253-7780. Gostaria de informações.",1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 91/2022.,0
Peço acesso à relação de servidores que receberam gratificação no mês de fevereiro de 2019.,0
"Sou Larissa Reis Martins, portador da CNH nº 45324725431 e CPF 846.905.655-70. Peço informações sobre meu cadastro no DETRAN.",1
"Peço atualização do meu endereço. Nome: Pedro Moreira Andrade, CPF: 856.739.245-42. Novo endereço: Quadra Minas Gerais, nº 2042, Sobradinho, Brasília-DF - CEP 73879-938.",1
Peço acesso aos indicadores de desempenho da Secretaria de Desenvolvimento Econômico.,0
Nome: Priscila Torres Araújo. CPF: 123.272.228-69. Solicito acesso aos meus dados cadastrais no sistema da Instituto de Previdência do DF.,1
"Gostaria de alterar meu email cadastrado. Nome: João Batista Correia, CPF: 422.181.341-52. Novo email: joao@bol.com.br.",1
"Sou Mariana Gomes Oliveira, portador do RG 08.943.666-4 e CPF 345.840.943-22. Gostaria de obter cópia do meu processo.",1
"Sou Amanda Torres Carvalho, titular do CPF 880.838.700-30 e título de eleitor nº 572960852125. Gostaria de informações eleitorais.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Educação do DF com valores superiores a R$ 100.000,00.",0
"Gostaria de exercer meu direito ao esquecimento. CPF: 985.711.803-85, Nome: Marcos Rodrigues Mendes.",1
"Peço atualização do meu endereço. Nome: Théo Araújo Correia, CPF: 543.261.092-20. Novo endereço: Quadra Comercial, nº 854, Noroeste, Brasília-DF - CEP 71630-283.",1
Peço acesso aos termos de referência e edital da licitação nº 61/2025 da Secretaria de Ciência e Tecnologia.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 29/2019.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Companhia de Saneamento Ambiental em 2024.,0
Peço acesso aos indicadores de desempenho da Secretaria de Esporte e Lazer.,0
Gostaria de obter o relatório de gestão da Secretaria de Fazenda do DF de 2019.,0
Nome: Beatriz Ferreira Andrade. Telefone: (81) 993178-9439. Email: beatriz@uol.com.br. Solicito informações sobre meu cadastro.,1
Sou Mateus Silva Vieira. Telefone para contato: (31) 994829-6668. Email: mateus@outlook.com. Peço informações.,1
"Sou Enzo Reis Mendes, portador do RG 20.140.274-5 e CPF 192.519.920-70. Gostaria de obter cópia do meu processo.",1
"Dados pessoais: Nome: Bianca Silva Cardoso, RG: 16.851.928-1, CPF: 727.113.124-88. Solicito informações sobre minha aposentadoria.",1
"Sou Samuel Torres Mendes, portador da CNH nº 96893951375 e CPF 213.598.677-16. Peço informações sobre meu cadastro no DETRAN.",1
Nome: Pedro Gomes Pereira. CPF: 903.634.606-16. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Agricultura.,1
"Meu nome é Lorena Machado Almeida, PIS/PASEP 784.58758.62-8, CPF 585.434.592-73. Solicito informações sobre meu FGTS.",1
Gostaria de obter a ata de julgamento da licitação nº 15/2023 da Secretaria de Assistência Social.,0
"Solicito informações sobre o processo do meu pai André Monteiro Fernandes, CPF 141.559.388-47, RG 29.610.102-2.",1
Solicito informações sobre as despesas com diárias da Secretaria de Desenvolvimento Econômico no ano de 2024.,0
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Erradicação do Trabalho Infantil no ano de 2019.,0
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Fazenda do DF.,0
"Sou Melissa Monteiro Ribeiro, portador da CNH nº 67924493923 e CPF 828.825.997-90. Peço informações sobre meu cadastro no DETRAN.",1
"Solicito informações detalhadas sobre o orçamento da Companhia de Saneamento Ambiental para o exercício de 2019, incluindo despesas com pessoal e custeio.",0
Peço acesso à relação de servidores que receberam gratificação no mês de novembro de 2021.,0
Gostaria de obter o número de beneficiários do programa Programa de Emprego em 2020.,0
Meu nome é Antônio Vieira Dias. Contato: (91) 997539-7889 / antonio@outlook.com. Gostaria de informações sobre meu processo.,1
"Gostaria de obter informações sobre o benefício da minha mãe Alice Ferreira Oliveira, CPF 526.133.296-61.",1
Meu nome é Amanda Correia Fernandes e meu CPF é 446.484.357-37. Solicito informações sobre meu processo administrativo nº 32911/2026.,1
Solicito informações sobre o atendimento na Secretaria de Transporte e Mobilidade no ano de 2019.,0
Gostaria de obter o relatório de gestão da Defensoria Pública do DF de 2023.,0
Solicito informações sobre o resultado da licitação nº 14/2020 realizada pela Procuradoria-Geral do DF.,0
Gostaria de obter o relatório de execução orçamentária da Secretaria de Desenvolvimento Econômico referente ao 2024.,0
"Meu nome é Isabela Almeida Batista, CNH 36380310621, CPF 472.953.938-97. Solicito informações sobre multas de trânsito.",1
"Me chamo Mariana Torres Teixeira, CPF 109.355.138-09, Título de Eleitor 209607586252. Solicito informações sobre minha zona eleitoral.",1
"Solicito informações sobre o quadro de servidores lotados na Controladoria-Geral do DF, por cargo e função.",0
"Me chamo Eduardo Torres Dias, CPF 020.918.277-62, Título de Eleitor 258807770606. Solicito informações sobre minha zona eleitoral.",1
Peço acesso ao projeto executivo da obra Reforma do Teatro Municipal.,0
Gostaria de obter dados sobre passagens no Distrito Federal.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 15/2020.,0
Peço acesso à relação de servidores que receberam gratificação no mês de julho de 2024.,0
Gostaria de obter o relatório de gestão da Procuradoria-Geral do DF de 2023.,0
Gostaria de obter o relatório de gestão da Defensoria Pública do DF de 2022.,0
Solicito dados estatísticos sobre o programa Minha Casa Minha Vida no Distrito Federal.,0
Solicito informações sobre o atendimento na Secretaria de Educação do DF no ano de 2026.,0
Gostaria de obter o relatório de execução orçamentária da Secretaria de Obras do DF referente ao 2022.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 32/2025.,0
"Sou Patrícia Bezerra Machado, portador da CNH nº 11130115711 e CPF 110.028.080-49. Peço informações sobre meu cadastro no DETRAN.",1
"Sou Ana Barbosa Fernandes, portador do CPF 193.051.271-69. Gostaria de saber o andamento do meu requerimento.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Esporte e Lazer.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Transporte e Mobilidade em 2024.,0
Solicito informações sobre as despesas com diárias da Secretaria de Ciência e Tecnologia no ano de 2020.,0
Peço acesso aos termos de referência e edital da licitação nº 54/2019 da Secretaria de Desenvolvimento Econômico.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Davi Araújo Ribeiro, CPF: 895.339.486-47, RG 40.509.448-1.",1
"Sou Lúcia Machado Lima, titular do CPF 876.798.976-46 e título de eleitor nº 067238278146. Gostaria de informações eleitorais.",1
Peço acesso aos indicadores de desempenho da Controladoria-Geral do DF.,0
"Me chamo Luiz Costa Pereira, CPF 744.829.617-52, Título de Eleitor 292848661564. Solicito informações sobre minha zona eleitoral.",1
Peço acesso às informações sobre a dotação orçamentária do programa Mais Médicos no ano de 2026.,0
"Sou Eliane Pereira Pinto, portador do CPF 939.848.579-69. Gostaria de saber o andamento do meu requerimento.",1
"Dados pessoais: Nome: Pedro Pereira Fernandes, CPF: 989.932.538-46, RG: 47.897.144-1, Data Nasc: 18/11/1978. Endereço: Rua Bahia, nº 9896, Cruzeiro, Brasília-DF - CEP 71444-592. Contato: (71) 995221-3735 / pedro@bol.com.br.",1
"Sou Rafael Ramos Almeida, portador da CNH nº 96067191054 e CPF 652.443.723-35. Peço informações sobre meu cadastro no DETRAN.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Ciência e Tecnologia.,0
"Sou Fabio Gomes Alves, CPF 060.724.636-73, RG 58.286.758-8. Telefone: (91) 993094-7640. Email: fabio@uol.com.br. Moro em Quadra Comercial, nº 2418, Asa Norte, Brasília-DF - CEP 70284-210. Solicito informações sobre meu benefício.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Segurança Pública.,0
"Gostaria de alterar meu email cadastrado. Nome: Ricardo Araújo Batista, CPF: 907.263.106-46. Novo email: ricardo@outlook.com.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Obras do DF referente ao 2022.,0
Meu nome é Fernanda Oliveira Moreira. Contato: (61) 993604-6303 / fernanda@hotmail.com. Gostaria de informações sobre meu processo.,1
Sou Yasmin Souza Dias. Telefone para contato: (31) 992863-9675. Email: yasmin@uol.com.br. Peço informações.,1
Solicito dados estatísticos sobre o programa Saúde da Família no Distrito Federal.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Lúcia Moreira Almeida, CPF: 343.602.241-17, RG 16.554.161-8.",1
"Me chamo Juliana Batista Moreira, CPF 589.047.712-93 e RG 64.147.373-2. Peço informações sobre meu benefício.",1
Peço acesso aos termos de referência e edital da licitação nº 59/2020 da Secretaria de Segurança Pública.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 072.248.431-30, Nome: Francisco Nunes Cavalcanti.",1
Peço acesso aos relatórios de gestão do programa Programa de Erradicação do Trabalho Infantil.,0
"Me chamo João Oliveira Souza, portador do CPF 827.422.093-52 e RG 48.552.533-4. Endereço: Cj do Sol, nº 1159, Recanto das Emas, Brasília-DF - CEP 73612-460. Telefone: (41) 992868-5794. Gostaria de informações.",1
Peço acesso aos termos de referência e edital da licitação nº 43/2022 da Secretaria de Assistência Social.,0
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Erradicação do Trabalho Infantil no ano de 2023.,0
"Peço informações sobre o cadastro do meu dependente Ana Vieira Carvalho, CPF 156.613.044-12, data nasc. 14/03/1968.",1
Peço acesso ao projeto executivo da obra Implantação do Parque.,0
Solicito informações sobre o cronograma físico-financeiro da obra Construção do Hospital Regional.,0
Peço acesso ao projeto executivo da obra Construção da Ciclovia.,0
Gostaria de obter o relatório de gestão da Tribunal de Contas do DF de 2026.,0
"Gostaria de obter informações sobre o benefício da minha mãe Francisco Ramos Andrade, CPF 971.512.503-47.",1
Gostaria de obter dados sobre folha de pagamento no Distrito Federal.,0
Nome: Ana Almeida Gomes. CPF: 994.765.984-41. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Segurança Pública.,1
"Sou Bianca Machado Pinto, portador do PIS 110.87995.67-9 e CPF 825.050.111-09. Peço informações sobre meu PIS.",1
"Solicito correção de dados cadastrais. Nome: Patrícia Bezerra Batista, CPF: 386.810.290-61. Dados incorretos no sistema.",1
"Sou Lorena Mendes Campos, portador do CPF 892.628.015-21. Gostaria de saber o andamento do meu requerimento.",1
Gostaria de obter a ata de julgamento da licitação nº 16/2020 da Tribunal de Contas do DF.,0
"Me chamo Yasmin Rodrigues Carvalho, CPF 541.248.544-80, Título de Eleitor 233311475574. Solicito informações sobre minha zona eleitoral.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Obras do DF.,0
"Gostaria de alterar meu email cadastrado. Nome: Helena Nascimento Vieira, CPF: 212.325.297-29. Novo email: helena@hotmail.com.",1
"Gostaria de obter informações sobre todos os contratos ativos da Procuradoria-Geral do DF com valores superiores a R$ 100.000,00.",0
"Me chamo Miguel Nunes Santos, CPF 166.491.358-01, Título de Eleitor 693424455571. Solicito informações sobre minha zona eleitoral.",1
Meu nome é Marcelo Silva Pereira. Contato: (91) 992279-4228 / marcelo@yahoo.com.br. Gostaria de informações sobre meu processo.,1
"Meu nome é Mariana Correia Santos, PIS/PASEP 328.08672.65-2, CPF 587.800.855-63. Solicito informações sobre meu FGTS.",1
Peço acesso à relação de servidores que receberam gratificação no mês de junho de 2022.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Fabio Oliveira Moreira, CPF: 916.922.839-60, RG 38.277.775-5.",1
Peço acesso aos indicadores de desempenho da Secretaria de Segurança Pública.,0
Peço acesso aos indicadores de desempenho da Secretaria de Meio Ambiente.,0
"Me chamo Carlos Costa Machado, portador do CPF 292.435.007-75 e RG 52.490.009-X. Endereço: Avenida do Comércio, nº 7121, Gama, Brasília-DF - CEP 71589-214. Telefone: (71) 998482-1451. Gostaria de informações.",1
Meu nome é Antônia Torres Gomes. Contato: (31) 997256-5772 / antonia@hotmail.com. Gostaria de informações sobre meu processo.,1
"Peço a anonimização dos meus dados. Dados: Nome Karina Campos Ribeiro, CPF 624.493.239-02, Email karina@hotmail.com.",1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Esporte e Lazer.,0
Solicito informações sobre as despesas com diárias da Secretaria de Educação do DF no ano de 2023.,0
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Transporte e Mobilidade, por cargo e função.",0
"Sou Isabela Moreira Dias, portador do RG 13.416.427-1 e CPF 628.577.738-11. Gostaria de obter cópia do meu processo.",1
Gostaria de obter o número de beneficiários do programa Programa de Merenda Escolar em 2022.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 584.280.468-91, Nome: Valentina Moraes Mendes.",1
Nome: Marcelo Reis Nascimento. CPF: 403.712.541-24. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Assistência Social.,1
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Ciência e Tecnologia, por cargo e função.",0
Peço acesso aos termos de referência e edital da licitação nº 26/2023 da Departamento de Trânsito.,0
Peço acesso às informações sobre a dotação orçamentária do programa Segurança Alimentar no ano de 2025.,0
Peço acesso à relação de servidores que receberam gratificação no mês de dezembro de 2025.,0
"Sou Helena Silva Machado, portador do CPF 558.997.996-09. Gostaria de saber o andamento do meu requerimento.",1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Emprego no ano de 2024.,0
Gostaria de obter o relatório de execução orçamentária da Controladoria-Geral do DF referente ao 2023.,0
