pedido,contem_dados_pessoais
Peço acesso à relação de servidores que receberam gratificação no mês de junho de 2024.,0
Solicito informações sobre a licitação nº 119/2024.,0
Gostaria de saber quantos contratos foram firmados em 2019.,0
Contato: (33) 90560-8173. Solicito retorno.,1
Gostaria de saber quantos contratos foram firmados em 2024.,0
Número Interno 75495514818. Solicito esclarecimentos.,0
CPF: 098 826 651 28. Solicito informações.,1
Solicito ocorrência atendida pelo PMDF de nº 2003837638629148.,0
"Gostaria de alterar meu email cadastrado. Nome: Ingrid Mendes Bezerra, CPF: 982.669.614-50. Novo email: ingrid@bol.com.br.",1
"Meu nome é Juliana Barbosa Rodrigues, CNH 25202131167, CPF 715.154.746-31. Solicito informações sobre multas de trânsito.",1
"Endereço: Quadra L2 Sul, Asa Norte, Brasília-DF. CEP 71488-609. Solicito atualização cadastral.",1
E-mail: mariana.arajo@uol.com.br. Solicito acesso às minhas informações.,1
"Meu nome é Marcos Rodrigues Reis, CNH 63419097905, CPF 405.636.687-09. Solicito informações sobre multas de trânsito.",1
Peço acesso aos indicadores de desempenho da Secretaria de Saúde do DF.,0
"Meu nome é Bruno Gomes Silva, PIS/PASEP 961.27445.04-1, CPF 312.991.769-17. Solicito informações sobre meu FGTS.",1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 30/2022.,0
"Gostaria de obter informações sobre o benefício da minha mãe Ingrid Martins Moraes, CPF 182.517.344-36.",1
Data do evento: 01/01/2026. Solicito agenda.,0
Gostaria de obter o relatório de execução orçamentária da Secretaria de Cultura referente ao 2022.,0
Nota fiscal: 96161194603. Solicito dados consolidados.,0
Solicito informações sobre a frota oficial e manutenção.,0
Nota fiscal: 68653649022. Solicito dados consolidados.,0
Meu nome é Marcelo Pinto Mendes e meu CPF é 205.758.407-06. Solicito informações sobre meu processo administrativo nº 46672/2026.,1
"Sou Isabela Silva Martins, titular do CPF 425.069.601-47 e título de eleitor nº 860025038388. Solicito informações eleitorais.",1
Solicito cópia do contrato nº 78488/2022 firmado entre órgãos do DF.,0
Gostaria de obter a folha de pagamento consolidada da Secretaria de Saúde do DF referente a fevereiro de 2019.,0
"Solicito correção de dados cadastrais. Nome: Gabriel Batista Santos, CPF: 262.498.724-00. Dados incorretos no sistema.",1
"Meu nome é Pedro Souza Nunes, CNH 32562389949, CPF 049.388.194-81. Solicito informações sobre multas de trânsito.",1
CPF: 045 865 925 83. Solicito informações.,1
Solicito a exclusão dos meus dados pessoais. Nome: Carla Costa Cardoso.,1
Solicito informações sobre a licitação nº 60/2025.,0
"Gostaria de obter informações sobre todos os contratos ativos da Tribunal de Contas do DF com valores superiores a R$ 100.000,00.",0
Peço acesso às informações sobre a dotação orçamentária do programa Bolsa Família no ano de 2020.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 31/2023.,0
Solicito cópia do contrato nº 34341/2020 firmado entre órgãos do DF.,0
Solicito ocorrência atendida pelo CBMDF de nº 2019172580118464.,0
"Dados pessoais: Nome: Letícia Batista Nascimento, CPF: 619.518.503-51, RG: 95.546.118-0, Data Nasc: 20/02/1981. Endereço: Travessa L2 Sul, nº 5116, Candangolândia, Brasília-DF - CEP 70129-517. Contato: (31) 996164-2439 / leticia@bol.com.br.",1
CPF: 050.249.724-65. Solicito informações sobre meu cadastro.,1
Gostaria de obter a folha de pagamento consolidada da Secretaria de Assistência Social referente a janeiro de 2023.,0
Solicito informações sobre as despesas com diárias da Secretaria de Cultura no ano de 2024.,0
"Dados pessoais: Nome: Matheus Torres Reis, RG: 29.125.656-3, CPF: 434.680.026-29. Solicito informações sobre minha aposentadoria.",1
Data do evento: 01/01/2026. Solicito agenda.,0
CPF: 156.426.439-40. Solicito informações sobre meu cadastro.,1
Peço acesso aos gastos com cartão corporativo da Secretaria de Fazenda do DF.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Paulo Ribeiro Ramos, CPF: 100.732.802-91, RG 42.390.722-8.",1
Protocolo: 38344308608. Solicito andamento do processo.,0
Solicito informações sobre a frota oficial e manutenção.,0
Gostaria de obter fotos atualizadas das obras em execução pela Instituto de Previdência do DF.,0
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Desenvolvimento Econômico, por cargo e função.",0
E-mail: bruno.martins@gmail.com. Solicito acesso às minhas informações.,1
Nome: Camila Santos Ribeiro. Solicito acesso aos meus dados cadastrais.,1
Gostaria de obter o relatório de execução orçamentária da Controladoria-Geral do DF referente ao 2021.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 95/2019.,0
"Sou Ricardo Batista Carvalho, portador do CPF 909.126.007-64. Gostaria de saber o andamento do meu requerimento.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 138.336.577-66, Nome: Caleb Vieira Monteiro.",1
Peço informações sobre o calendário de audiências públicas.,0
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
"Olá,
Gostaria de pedir a lista de ocorrências em que foram descoberto arremessos de itens externos para o interior das unidades. Por exemplo, celular, droga, bebida, chip, cartão de crédito.

- Quais são os 05 itens mais arremessados? Favor detalhar a quantidade total em 2025 (até agora), 2024 e 2023.
- Quais são as unidades onde isso é mais flagrado? O CPP? Neste local, foram quantos flagrantes nesses três anos acima?
- De que forma os objetos são arremessados? Por estilingue? Ou já existem pessoas usando drone para enviar esses produtos?
- Se sim, quantos drones já foram apreendidos sobrevoando algum estabelecimento penal? Para cada caso, favor dizer se os responsáveis foram identificados e presos.

Favor responder por tópicos.
Muito obrigado.",0
Peço acesso ao projeto executivo da obra Reforma do Teatro Municipal.,0
Solicito informações sobre a licitação nº 44/2022.,0
PIS: 139.57965.62-8. Solicito informações sobre meu PIS.,1
"Sou Maria Rodrigues Gomes, portador do PIS 794.85956.76-7 e CPF 935.032.753-80. Peço informações sobre meu PIS.",1
Gostaria de obter a ata de julgamento da licitação nº 44/2023 da Secretaria de Segurança Pública.,0
"Sou Thiago Vieira Vieira, titular do CPF 052.334.750-22 e título de eleitor nº 795722658456. Solicito informações eleitorais.",1
Peço acesso aos indicadores de desempenho da Secretaria de Cultura.,0
Peço acesso aos relatórios de gestão do programa Programa de Transporte Escolar.,0
CPF: 289 093 261 31. Solicito informações.,1
Gostaria de saber quantos contratos foram firmados em 2018.,0
Telefone: 40 90638 5887. Solicito retorno.,1
Gostaria de saber quantos contratos foram firmados em 2021.,0
"Dados pessoais: Nome: Noah Rodrigues Correia, RG: 76.797.338-X, CPF: 678.619.227-07. Solicito informações sobre minha aposentadoria.",1
"Gostaria de alterar meu email cadastrado. Nome: Rodrigo Torres Bezerra, CPF: 349.646.272-84. Novo email: rodrigo@hotmail.com.",1
"Me chamo Amanda Rodrigues Lima, CPF 935.688.933-39, Título de Eleitor 862701853332. Solicito informações sobre minha zona eleitoral.",1
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
PIS/PASEP 887.58321.29-5. Solicito atualização cadastral.,1
Protocolo: 84510396478. Solicito andamento do processo.,0
Meu e-mail é mariana.gomes [arroba] uol.com.br. Solicito acesso às minhas informações.,1
Solicito informações sobre a licitação nº 108/2026.,0
"Meu nome é Carla Santos Cardoso, PIS/PASEP 599.87033.72-7, CPF 032.610.780-06. Solicito informações sobre meu FGTS.",1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
PIS: 235.61925.12-9. Solicito informações sobre meu PIS.,1
"Solicito informações sobre o quadro de servidores lotados na Tribunal de Contas do DF, por cargo e função.",0
Gostaria de obter a folha de pagamento consolidada da Controladoria-Geral do DF referente a setembro de 2025.,0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Meu nome é Juliana Ribeiro Moreira e meu CPF é 521.014.106-30. Solicito informações sobre meu processo administrativo nº 12621/2023.,1
Solicito informações sobre o atendimento na Departamento de Trânsito no ano de 2020.,0
Solicito dados estatísticos sobre o programa Programa de Emprego no Distrito Federal.,0
E-mail: carla.nunes@gmail.com. Solicito acesso às minhas informações.,1
"Dados pessoais: Nome Larissa Teixeira Carvalho, CPF 889.786.533-08, Email larissa.carvalho@yahoo.com.br. Solicito anonimização.",1
Gostaria de obter a ata de julgamento da licitação nº 68/2026 da Secretaria de Saúde do DF.,0
Peço acesso aos termos de referência e edital da licitação nº 80/2024 da Secretaria de Fazenda do DF.,0
Inscrição 671108-3. Solicito histórico de consumo (sem dados pessoais).,0
CPF: 338 252 571 26. Solicito informações.,1
Solicito informações sobre a licitação nº 52/2022.,0
Peço acesso aos relatórios de gestão do programa Capacitação Profissional.,0
Peço acesso ao projeto executivo da obra Construção do Hospital Regional.,0
"Me chamo Karina Santos Reis, CPF 815.803.060-20 e RG 92.819.938-3. Peço informações sobre meu benefício.",1
Solicito a exclusão dos meus dados pessoais. Nome: Maria Costa Ferreira.,1
Número Interno 49299268956. Solicito esclarecimentos.,0
"Boa Tarde,

Gostaria de informação sobre processo iniciado na Polícia Civil do DF e não teve resposta concreta até o momento

Processo n° 10259-65478321/2018-25

Processo n° 10259-65478441/2018-56

Grato.",0
Solicito informações sobre o planejamento estratégico da Tribunal de Contas do DF.,0
Gostaria de obter a folha de pagamento consolidada da Companhia de Saneamento Ambiental referente a março de 2019.,0
Matrícula 25897916. Solicito registros de frequência (consolidado).,0
"Meu nome é Noah Alves Mendes, CNH 88967475425, CPF 923.051.175-74. Solicito informações sobre multas de trânsito.",1
Inscrição 235427-0. Solicito histórico de consumo (sem dados pessoais).,0
Nome: Luiz Monteiro Correia. Telefone: (41) 991464-3740. Email: luiz@yahoo.com.br. Solicito informações sobre meu cadastro.,1
Matrícula 94129094. Solicito registros de frequência (consolidado).,0
Peço acesso aos relatórios de gestão do programa Programa de Merenda Escolar.,0
Solicito cópia do contrato nº 48138/2018 firmado entre órgãos do DF.,0
"Sou Gisele Machado Batista, titular do CPF 035.004.860-61 e título de eleitor nº 657561247583. Gostaria de informações eleitorais.",1
"Solicito acesso integral aos autos do Processo SEI 01517-20357107/2001-13, com urgência.",0
"Me chamo Camila Pereira Correia, portador do CPF 645.939.201-32 e RG 94.098.637-2. Endereço: Conjunto L2 Sul, nº 8354, Sobradinho, Brasília-DF - CEP 72597-114. Telefone: (81) 993716-9635. Gostaria de informações.",1
Contato: (13) 93245-5774. Solicito retorno.,1
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Solicito informações sobre o planejamento estratégico da Departamento de Trânsito.,0
Matrícula 26494096. Solicito registros de frequência (consolidado).,0
Solicito ocorrência atendida pelo PMDF de nº 2001632309457950.,0
Contato: (83) 94597-6991. Solicito retorno.,1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Atenção Básica no ano de 2021.,0
Me chamo Beatriz Cardoso Silva. Solicito acesso aos autos do meu processo SEI.,1
"Solicito correção de dados cadastrais. Nome: Antônia Vieira Moreira, CPF: 611.091.283-20. Dados incorretos no sistema.",1
"Sou Bruno Nunes Vieira, titular do CPF 692.642.628-73 e título de eleitor nº 418657940274. Solicito informações eleitorais.",1
"Sou Arthur Freitas Pinto, titular do CPF 902.107.454-01 e título de eleitor nº 406182528225. Gostaria de informações eleitorais.",1
Inscrição 223680-5. Solicito histórico de consumo (sem dados pessoais).,0
Inscrição 227175-9. Solicito histórico de consumo (sem dados pessoais).,0
Meu nome é Mariana Almeida Oliveira. Solicito informações sobre meu processo.,1
Data do evento: 01/01/2026. Solicito agenda.,0
IPTU nº 556374136. Solicito planta do imóvel (sem dados pessoais).,0
Peço acesso à relação de servidores que receberam gratificação no mês de outubro de 2019.,0
Peço acesso às informações sobre a dotação orçamentária do programa Cadastro Único no ano de 2021.,0
Solicito a exclusão dos meus dados pessoais. Nome: Paulo Ribeiro Lima.,1
Gostaria de obter dados sobre assistência social no Distrito Federal.,0
Me chamo Larissa Pereira Barbosa. Solicito acesso aos autos do meu processo SEI.,1
Nome: Alice Moreira Andrade. Telefone: (41) 998876-9974. Email: alice@uol.com.br. Solicito informações sobre meu cadastro.,1
Solicito cópia do contrato nº 78364/2025 firmado entre órgãos do DF.,0
CPF: 806.250.230-99. Solicito informações sobre meu cadastro.,1
Sou Yasmin Torres Moraes. Telefone para contato: (51) 996440-7269. Email: yasmin@hotmail.com. Peço informações.,1
"Sou Maria Vieira Vieira, titular do CPF 522.961.372-61 e título de eleitor nº 705116444325. Solicito informações eleitorais.",1
Me chamo Mariana Vieira Cardoso. Solicito acesso aos autos do meu processo SEI.,1
IPTU nº 233470916. Solicito planta do imóvel (sem dados pessoais).,0
Solicito informações sobre o atendimento na Secretaria de Fazenda do DF no ano de 2023.,0
Matrícula 99960100. Solicito registros de frequência (consolidado).,0
CPF: 560.889.361-18. Solicito informações sobre meu cadastro.,1
Sou Camila Almeida Alves. Telefone para contato: (11) 994697-7772. Email: camila@uol.com.br. Peço informações.,1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Cultura para o exercício de 2024, incluindo despesas com pessoal e custeio.",0
Protocolo: 90119350652. Solicito andamento do processo.,0
"Meu nome é Débora Ramos Silva, CNH 14359733511, CPF 103.174.870-94. Solicito informações sobre multas de trânsito.",1
Meu nome é Ana Teixeira Costa. Solicito informações sobre meu processo.,1
Data do evento: 01/01/2026. Solicito agenda.,0
PIS: 447.00649.30-0. Solicito informações sobre meu PIS.,1
"Me chamo Juliana Fernandes Carvalho, CPF 639.653.303-06 e RG 72.000.011-8. Peço informações sobre meu benefício.",1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Ciência e Tecnologia para o exercício de 2025, incluindo despesas com pessoal e custeio.",0
Solicito informações sobre o atendimento na Tribunal de Contas do DF no ano de 2024.,0
"Meu nome é Larissa Nunes Souza, CNH 74009254270, CPF 967.294.279-65. Solicito informações sobre multas de trânsito.",1
"Sou Juliana Rodrigues Alves, portador do CPF 847.039.540-87. Gostaria de saber o andamento do meu requerimento.",1
Gostaria de obter o relatório de gestão da Departamento de Trânsito de 2022.,0
Contato: (54) 97722-7027. Solicito retorno.,1
Documento/Empenho Nº 2023NE99657. Solicito confirmação de recebimento.,0
Contato: (43) 98805-5693. Solicito retorno.,1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
"Sou João Cardoso Cavalcanti, portador da CNH nº 97582645342 e CPF 814.234.591-99. Peço informações sobre meu cadastro no DETRAN.",1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 34/2025.,0
Meu nome é Marcos Bezerra Oliveira. Contato: (31) 990172-3829 / marcos@bol.com.br. Gostaria de informações sobre meu processo.,1
"Gostaria de obter informações sobre o benefício da minha mãe Lorenzo Nunes Martins, CPF 871.885.352-80.",1
Solicito dados estatísticos sobre o programa Programa de Transporte Escolar no Distrito Federal.,0
PIS/PASEP 324.97450.45-2. Solicito atualização cadastral.,1
CPF: 627 192 739 45. Solicito informações.,1
ID do contrato: 72137046. Solicito aditivos.,0
Solicito retificação cadastral. Meu CPF é 295.274.050-09.,1
"Solicito informações sobre o processo do meu pai Vanessa Souza Teixeira, CPF 815.838.054-94, RG 61.090.593-3.",1
Nome: Paulo Oliveira Carvalho. Solicito acesso aos meus dados cadastrais.,1
Gostaria de obter a folha de pagamento consolidada da Secretaria de Fazenda do DF referente a novembro de 2019.,0
IPTU nº 728786220. Solicito planta do imóvel (sem dados pessoais).,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Ciência e Tecnologia em 2020.,0
Matrícula 66194337. Solicito registros de frequência (consolidado).,0
Me chamo Ana Gomes Oliveira. Solicito acesso aos autos do meu processo SEI.,1
Solicito informações sobre a frota oficial e manutenção.,0
Nota fiscal: 84673343181. Solicito dados consolidados.,0
Peço informações sobre o calendário de audiências públicas.,0
Gostaria de obter o relatório de gestão da Secretaria de Ciência e Tecnologia de 2026.,0
Solicito informações sobre a frota oficial e manutenção.,0
PIS/PASEP 534.58876.16-9. Solicito atualização cadastral.,1
Nota fiscal: 60704063980. Solicito dados consolidados.,0
E-mail: isabela.lima@hotmail.com. Solicito acesso às minhas informações.,1
Solicito ocorrência atendida pelo CBMDF de nº 2011512800352847.,0
"Bom dia,   Eu ja tenho a viabilidade aprovada. porém a junta me pede para eu fazer uma nova viabilidade alegando o nome da empresa!  neste caso o número protocolo integrado vai mudar e a taxa foi paga como faço para aproveitamento a viabilidade aprovada e só atualizar o nome e as exigência da junta comercial. Pois pelo que eu entendo para eu fazer uma nova viabilidade tenho que cancelar a que está vigente, fazer uma nova com certeza terá outro número e como vou fazer com a taxa paga.  motivo pendência nota explicativa 1. corrigir nire: 7893214568-7 89- prezado senhor usuário, orientamos fazer uma nova viabilidade de nome empresarial e retirar o ( 01 ) constante após a natureza jurídica do nome empresarial  CO S DE E Ltda  Preciso de orientação em referencia a taxa que foi pago com o protocolo DFP4568523652, COMO MANTER ENTE NUMERO",0
Telefone: 63 94251 1971. Solicito retorno.,1
Matrícula 79018859. Solicito registros de frequência (consolidado).,0
"Me chamo Heitor Batista Ramos, CPF 408.600.920-03 e RG 36.908.560-7. Peço informações sobre meu benefício.",1
"Prezados bom dia,  Em visita ao Hospital de Apoio de Brasilia onde fui recepcionada e bem atendida pelo Dr Joaquim fui orientada sobre a existência de dados abertos e painel de atenção ao CiD G-10. Neste sentido solicito informação quanto ao perfil do cidadão acometido pela doença de Huntington no Distrito Federal.  Taxa de pacientes atendidos por idade extraidas do Infosaúde do DF.   Solicito o caminho de acesso ao dado aberto público.  Atenciosamente,  Antonio Costa Controladoria-Geral do Distrito Federal Gestor PPGG 21-[TEL]",0
Nota fiscal: 14462063838. Solicito dados consolidados.,0
Solicito informações sobre a frota oficial e manutenção.,0
"Sou Letícia Pereira Carvalho, portador do RG 42.966.639-0 e CPF 983.993.707-38. Gostaria de obter cópia do meu processo.",1
Solicito cópia do contrato nº 39940/2020 firmado entre a Secretaria de Educação do DF e a empresa Soluções Empresariais.,0
PIS/PASEP 535.63266.80-5. Solicito atualização cadastral.,1
Gostaria de obter a folha de pagamento consolidada da Secretaria de Cultura referente a junho de 2024.,0
Peço informações sobre o calendário de audiências públicas.,0
Nome: Eduardo Reis Vieira. CPF: 849.208.011-65. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Cultura.,1
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Nome: Thiago Teixeira Rodrigues. Solicito acesso aos meus dados cadastrais.,1
Solicito cópia do contrato nº 83144/2018 firmado entre a Secretaria de Segurança Pública e a empresa Sistemas Inteligentes.,0
"Gostaria de alterar meu email cadastrado. Nome: Enzo Alves Pinto, CPF: 725.207.255-08. Novo email: enzo@yahoo.com.br.",1
ID do contrato: 17628984. Solicito aditivos.,0
"Meu nome é Felipe Oliveira Cardoso, CNH 39638452696, CPF 898.484.160-99. Solicito informações sobre multas de trânsito.",1
"Meu endereço é Quadra L2 Sul, nº 9681. Solicito atualização.",1
Contato: (13) 94449-9171. Solicito retorno.,1
"Me chamo Tatiane Moreira Dias, CPF 747.750.904-10 e RG 88.394.044-5. Peço informações sobre meu benefício.",1
"Me chamo Henry Machado Fernandes, CPF 020.596.953-41 e RG 29.906.150-9. Peço informações sobre meu benefício.",1
Nome: João Lima Torres. CPF: 912.860.775-91. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Fazenda do DF.,1
Gostaria de obter dados sobre concursos públicos no Distrito Federal.,0
CPF: 239 105 558 70. Solicito informações.,1
"Gostaria de obter informações sobre o benefício da minha mãe Mateus Moraes Araújo, CPF 480.526.957-08.",1
Meu nome é Felipe Ribeiro Cardoso. Solicito informações sobre meu processo.,1
"Meu nome é Mariana Correia Santos, PIS/PASEP 328.08672.65-2, CPF 587.800.855-63. Solicito informações sobre meu FGTS.",1
"Sou Thiago Barbosa Oliveira, titular do CPF 663.294.462-02 e título de eleitor nº 869128601244. Solicito informações eleitorais.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Saúde do DF em 2026.,0
"Solicito correção de dados cadastrais. Nome: Amanda Barbosa Nunes, CPF: 956.458.029-34. Dados incorretos no sistema.",1
Gostaria de obter o número de beneficiários do programa Programa de Vacinação em 2020.,0
Gostaria de obter a ata de julgamento da licitação nº 81/2026 da Secretaria de Educação do DF.,0
Nome: Maria Cardoso Cavalcanti. CPF: 172.115.926-64. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Saúde do DF.,1
Matrícula 90929859. Solicito registros de frequência (consolidado).,0
"Gostaria de obter informações sobre o benefício da minha mãe Letícia Souza Ribeiro, CPF 876.585.477-27.",1
CPF: 194 309 261 36. Solicito informações.,1
"Dados pessoais: Nome: Ricardo Oliveira Araújo, RG: 55.445.875-0, CPF: 295.061.406-00. Solicito informações sobre minha aposentadoria.",1
CPF: 585.557.369-94. Solicito informações sobre meu cadastro.,1
Gostaria de saber quantos contratos foram firmados em 2019.,0
Solicito cópia do contrato nº 41611/2026 firmado entre órgãos do DF.,0
"Aconteceu um problema no meu computador e desde então não consigo encontrar e baixar o soft COMERCIOPLUS 2020. Estou com um enorme problema, pois durante todos esses anos os meus controles da minha propriedade comercial estão vinculados ao COMERCIOPLUS 2020. No momento estou sem acesso a todos os meus controles.
Venho pedir encarecidamente a ajuda da DF Legal. Confiante na solução desse meu problema já agradeço atenção! 
OBS; Sou usuário do COMERCIOPLUS desde a versão 2012",0
Documento/Empenho Nº 2021NE18408. Solicito confirmação de recebimento.,0
Telefone: 96 93547 3501. Solicito retorno.,1
CPF: 506.266.638-49. Solicito informações sobre meu cadastro.,1
Peço acesso aos gastos com cartão corporativo da Secretaria de Obras do DF.,0
Me chamo Mariana Souza Araújo. Solicito acesso aos autos do meu processo SEI.,1
Documento/Empenho Nº 2026NE40258. Solicito confirmação de recebimento.,0
CPF: 596 551 025 05. Solicito informações.,1
"Sou Lúcia Andrade Batista, portador do CPF 510.085.696-31. Gostaria de saber o andamento do meu requerimento.",1
Gostaria de obter o relatório de gestão da Secretaria de Saúde do DF de 2020.,0
Contato: (71) 92325-8343. Solicito retorno.,1
"Meu nome é Rafael Almeida Carvalho, CNH 01272725982, CPF 190.956.534-20. Solicito informações sobre multas de trânsito.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 303.835.605-00, Nome: Matheus Nunes Pereira.",1
Gostaria de obter o relatório de execução orçamentária da Instituto de Previdência do DF referente ao 2024.,0
"Sou Adriana Souza Vieira, portador do CPF 604.346.175-71. Gostaria de saber o andamento do meu requerimento.",1
Peço acesso aos indicadores de desempenho da Tribunal de Contas do DF.,0
Solicito informações sobre o cronograma físico-financeiro da obra Reforma da Biblioteca.,0
CPF: 774 599 418 75. Solicito informações.,1
"Meu endereço é Travessa Beira Rio, nº 945. Solicito atualização.",1
Matrícula 51877012. Solicito registros de frequência (consolidado).,0
"Meu nome é Pedro Teixeira Lima, CNH 16073027587, CPF 767.400.286-13. Solicito informações sobre multas de trânsito.",1
"Solicito informações detalhadas sobre o orçamento da Controladoria-Geral do DF para o exercício de 2025, incluindo despesas com pessoal e custeio.",0
CPF: 777.384.366-03. Solicito informações sobre meu cadastro.,1
"Sou Arthur Moreira Gomes, CPF 398.171.310-92, RG 19.755.873-6. Telefone: (61) 995839-5386. Email: arthur@yahoo.com.br. Moro em Cj das Flores, nº 8820, Ceilândia, Brasília-DF - CEP 71083-229. Solicito informações sobre meu benefício.",1
Inscrição 195868-3. Solicito histórico de consumo (sem dados pessoais).,0
Solicito retificação cadastral. Meu CPF é 792.069.804-91.,1
Gostaria de obter o relatório de execução orçamentária da Procuradoria-Geral do DF referente ao 2020.,0
"Dados pessoais: Nome Rodrigo Nunes Souza, CPF 395.586.590-88, Email rodrigo.souza@hotmail.com. Solicito anonimização.",1
"Endereço: Rua do Sol, Asa Norte, Brasília-DF. CEP 92482-608. Solicito atualização cadastral.",1
Meu e-mail é joo.rodrigues (at) gmail.com. Solicito acesso às minhas informações.,1
Meu nome é Enzo Santos Moraes. Contato: (81) 999341-6478 / enzo@bol.com.br. Gostaria de informações sobre meu processo.,1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Meio Ambiente com valores superiores a R$ 100.000,00.",0
"Meu endereço é Quadra L2 Sul, nº 8454. Solicito atualização.",1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Segurança Pública.,0
Peço acesso à relação de servidores que receberam gratificação no mês de junho de 2022.,0
ID do contrato: 45378182. Solicito aditivos.,0
CPF: 788 540 788 83. Solicito informações.,1
Gostaria de saber quantos contratos foram firmados em 2026.,0
E-mail: paulo.carvalho@hotmail.com. Solicito acesso às minhas informações.,1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Agricultura referente ao 2019.,0
"Solicito informações sobre o processo do meu pai Maria Oliveira Moreira, CPF 501.955.582-78, RG 69.686.645-3.",1
"Peço atualização do meu endereço. Nome: Vanessa Araújo Ribeiro, CPF: 160.618.314-12. Novo endereço: Av. Comercial, nº 1849, Sudoeste, Brasília-DF - CEP 73028-424.",1
Nome: Patrícia Dias Ramos. Telefone: (21) 994820-2194. Email: patricia@bol.com.br. Solicito informações sobre meu cadastro.,1
"Dados pessoais: Nome Isabela Souza Carvalho, CPF 148.234.799-71, Email isabela.carvalho@hotmail.com. Solicito anonimização.",1
"Peço atualização do meu endereço. Nome: Carlos Martins Ramos, CPF: 603.008.215-90. Novo endereço: Avenida Beira Rio, nº 6558, Planaltina, Brasília-DF - CEP 72765-581.",1
Número Interno 63054691017. Solicito esclarecimentos.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Esporte e Lazer em 2023.,0
Solicito cópia do contrato nº 75992/2022 firmado entre órgãos do DF.,0
Nome: Felipe Dias Martins. Telefone: (21) 992828-7419. Email: felipe@outlook.com. Solicito informações sobre meu cadastro.,1
"Gostaria de alterar meu email cadastrado. Nome: André Nunes Carvalho, CPF: 720.870.939-46. Novo email: andre@uol.com.br.",1
Solicito cópia do contrato nº 74512/2020 firmado entre órgãos do DF.,0
Gostaria de obter o número de beneficiários do programa Programa de Emprego em 2021.,0
"Sou Tiago Moreira Ramos, portador do CPF 779.776.494-89. Gostaria de saber o andamento do meu requerimento.",1
Data do evento: 01/01/2026. Solicito agenda.,0
Inscrição 870537-1. Solicito histórico de consumo (sem dados pessoais).,0
Número Interno 36099044518. Solicito esclarecimentos.,0
Gostaria de obter o número de beneficiários do programa Capacitação Profissional em 2023.,0
"Me chamo Felipe Campos Torres, CPF 907.844.803-20 e RG 68.221.080-7. Peço informações sobre meu benefício.",1
Matrícula 74531538. Solicito registros de frequência (consolidado).,0
Solicito informações sobre a licitação nº 65/2022.,0
IPTU nº 112106782. Solicito planta do imóvel (sem dados pessoais).,0
Meu nome é Rafael Pereira Rodrigues. Solicito informações sobre meu processo.,1
Protocolo: 33147589670. Solicito andamento do processo.,0
Peço acesso à relação de servidores que receberam gratificação no mês de março de 2025.,0
Contato: (49) 99960-4781. Solicito retorno.,1
"Dados pessoais: Nome Isabela Ribeiro Ribeiro, CPF 459.117.907-93, Email isabela.ribeiro@uol.com.br. Solicito anonimização.",1
Solicito informações sobre a licitação nº 100/2022.,0
"Sou Adriana Pinto Santos, portador do RG 20.009.429-0 e CPF 834.132.583-70. Gostaria de obter cópia do meu processo.",1
CPF: 180 624 918 97. Solicito informações.,1
Gostaria de saber quantos contratos foram firmados em 2025.,0
Me chamo Rodrigo Pereira Cardoso. Solicito acesso aos autos do meu processo SEI.,1
Peço acesso à relação de servidores que receberam gratificação no mês de maio de 2023.,0
Documento/Empenho Nº 2025NE36763. Solicito confirmação de recebimento.,0
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Obras do DF, por cargo e função.",0
"Dados pessoais: Nome Rafael Teixeira Almeida, CPF 418.130.592-92, Email rafael.almeida@hotmail.com. Solicito anonimização.",1
PIS/PASEP 552.78451.27-1. Solicito atualização cadastral.,1
Solicito informações sobre o atendimento na Secretaria de Desenvolvimento Econômico no ano de 2026.,0
